,Unnamed: 0,project_value,nlp_x,nlp_y,cluster,permit_id
2104,2104,170852.01793721973,0.4599923161766746,-0.0307471256435526,0,R2019-02104
2105,2105,233205.8148431523,0.4174414816959575,-0.1778245242252351,0,R2018-02105
2106,2106,354655.7620817844,0.3312359293318056,0.0575135550716399,0,R2020-02106
2107,2107,99898.03350327747,0.336020441848583,-0.0570369891776073,0,R2021-02107
2108,2108,23905.88235294118,0.3753651913176539,-0.1279282011763877,0,R2017-02108
2109,2109,17929.41176470588,0.115459971728844,0.1051313670766577,1,R2017-02109
2110,2110,218685.50185873604,0.281857589532866,0.0344797730200058,0,R2020-02110
2111,2111,5247.130833970927,0.1413686979647017,0.1224610700132873,1,R2018-02111
2112,2112,5247.130833970927,0.2225244574074852,0.1317924804719243,1,R2018-02112
2113,2113,116602.90742157616,0.1803218336332858,0.0566021577638244,1,R2018-02113
2114,2114,116602.90742157616,0.1459202692537896,0.0663760846474755,1,R2018-02114
2115,2115,116602.90742157616,0.3233400488542889,-0.1335776275421971,0,R2018-02115
2116,2116,58301.45371078808,0.3233400488542889,-0.1335776275421971,0,R2018-02116
2117,2117,116602.90742157616,0.3233400488542889,-0.1335776275421971,0,R2018-02117
2118,2118,455605.3811659192,0.2423848186948976,-0.0624339625859048,2,R2019-02118
2119,2119,68340.80717488789,0.2421567164375194,-0.0490877774640578,0,R2019-02119
2120,2120,40811.01759755165,0.4011214549609035,0.0213767481608209,0,R2018-02120
2121,2121,27749.45375091041,0.3047398092984349,0.0466167022490784,0,R2021-02121
2122,2122,233205.8148431523,0.3143935879388787,-0.1144491863810882,0,R2018-02122
2123,2123,116602.90742157616,0.1803218336332858,0.0566021577638244,1,R2018-02123
2124,2124,62645.739910313896,0.2421567164375194,-0.0490877774640578,0,R2019-02124
2125,2125,68340.80717488789,0.2421567164375194,-0.0490877774640578,0,R2019-02125
2126,2126,68340.80717488789,0.2421567164375194,-0.0490877774640578,0,R2019-02126
2127,2127,183747.52563121656,0.2565472935657492,0.0883020190277634,2,R2018-02127
2128,2128,50139.250191277744,0.2763904175072971,0.6292618236730564,3,R2018-02128
2129,2129,12826.319816373376,0.4115943204691539,-0.1441811092995285,0,R2018-02129
2130,2130,52084.75734791524,0.4099429535051536,-0.0907780600567979,0,R2022-02130
2131,2131,18750.512645249488,0.2521463772415854,0.4883794311627673,3,R2022-02131
2132,2132,66598.689002185,0.3648275296883829,0.171495345514113,0,R2021-02132
2133,2133,33992.56505576208,0.3312040470085549,0.4637919547447596,3,R2020-02133
2134,2134,750000.0,0.249702664830857,0.2859543459391318,2,R2025-02134
2135,2135,5000.0,0.2505916729952282,-0.0330501880227901,0,R2024-02135
2136,2136,75791.8898240245,0.3497490899603559,0.3218717553784238,1,R2018-02136
2137,2137,39657.99256505576,0.4696463648157157,-0.0205783613768373,0,R2020-02137
2138,2138,99112.47130833972,0.4460323530469097,-0.2179108048789641,0,R2018-02138
2139,2139,18656.465187452184,0.2724898353849253,-0.0106920500867375,0,R2018-02139
2140,2140,11390.13452914798,0.2027387206179322,0.1063979958852051,1,R2019-02140
2141,2141,29150.72685539404,0.3167938996391348,0.6307474177644209,3,R2018-02141
2142,2142,8162.203519510331,0.3243703775189944,-0.0116617378415007,0,R2018-02142
2143,2143,233205.8148431523,0.4738196414224069,-0.2710596845416756,0,R2018-02143
2144,2144,88798.25200291332,0.4694310005395679,-0.1001310205240194,0,R2021-02144
2145,2145,56654.2750929368,0.2280846376026144,0.4210557136707886,3,R2020-02145
2146,2146,81252.22146274778,0.2490446858123773,0.2403147156155279,1,R2022-02146
2147,2147,28475.33632286996,0.211202636799181,0.1400150919961545,1,R2019-02147
2148,2148,174904.36113236425,0.3692672252971229,0.0039853548327001,0,R2018-02148
2149,2149,170852.01793721973,0.3569661889960819,-0.0222622148570174,0,R2019-02149
2150,2150,49972.67127773528,0.2894033336556363,0.0162364248157815,0,R2018-02150
2151,2151,49972.67127773528,0.2894033336556363,0.0162364248157815,0,R2018-02151
2152,2152,49972.67127773528,0.2894033336556363,0.0162364248157815,0,R2018-02152
2153,2153,24787.44605967866,0.2181833629112455,0.0558138505715225,0,R2018-02153
2154,2154,13992.34889058914,0.3083538546550824,-0.1067412960380092,0,R2018-02154
2155,2155,104942.61667941854,0.3698392540691874,0.0286676223793493,0,R2018-02155
2156,2156,11660.290742157616,0.3425443785518212,-0.0987771988167366,0,R2018-02156
2157,2157,81622.03519510331,0.4673888527549701,-0.3217158329069539,0,R2018-02157
2158,2158,612165.2639632748,0.1703207014705155,-0.0446005497662569,2,R2018-02158
2159,2159,1749.0436113236424,0.2490592608222505,0.084173408956012,0,R2018-02159
2160,2160,5125.560538116592,0.1987030229452559,0.1122748817615763,1,R2019-02160
2161,2161,101977.69516728623,0.3533096726376539,0.2101065346524273,0,R2020-02161
2162,2162,55498.90750182082,0.2585827265494422,0.1529280559364842,1,R2021-02162
2163,2163,75000.0,0.4803429010216967,-0.3770810151464537,5,R2025-02163
2164,2164,10000.0,0.5571022919709916,-0.4980472496464517,5,R2024-02164
2165,2165,10000.0,0.5571022919709916,-0.4980472496464517,5,R2024-02165
2166,2166,63668.4350132626,0.3075388084348958,-0.1549653052556227,1,R2023-02166
2167,2167,50000.0,0.2530767520709918,0.0336048032361037,1,R2024-02167
2168,2168,200000.0,0.316918558666642,0.1108274598822326,1,R2024-02168
2169,2169,55583.55437665783,0.3696406297805529,0.3945858912591103,3,R2023-02169
2170,2170,46641.16296863046,0.4724611838435607,-0.080618979639371,0,R2018-02170
2171,2171,11660.290742157616,0.4221637682409498,-0.0422275102632924,0,R2018-02171
2172,2172,49972.67127773528,0.2894033336556363,0.0162364248157815,0,R2018-02172
2173,2173,2915.072685539404,0.2966734243195315,0.2547083889700042,3,R2018-02173
2174,2174,5247.130833970927,0.3161247439541167,0.1215400204632038,0,R2018-02174
2175,2175,5830.145371078807,0.2235559945517391,0.1523633071657578,0,R2018-02175
2176,2176,174904.36113236425,0.3434082948679514,0.190847964304607,1,R2018-02176
2177,2177,509888.4758364312,0.2093220377787408,0.0695582906412164,2,R2020-02177
2178,2178,3986.5470852017934,0.1511946097430472,0.2897327806218146,3,R2019-02178
2179,2179,260423.78673957623,0.3578130710830656,0.2169232578512975,1,R2022-02179
2180,2180,23320.58148431523,0.3274021918175051,0.2890480403726046,3,R2018-02180
2181,2181,125000.0,0.3680107688762898,-0.1534459343998677,0,R2024-02181
2182,2182,10000.0,0.4584879353001453,-0.3900563900597911,5,R2024-02182
2183,2183,33992.56505576208,0.4527373074626463,0.0268654148881346,0,R2020-02183
2184,2184,33299.3445010925,0.3794862120583288,-0.0061871477983266,0,R2021-02184
2185,2185,33299.3445010925,0.4500686872834873,-0.1290369761857547,0,R2021-02185
2186,2186,34170.40358744394,0.5098376375783022,-0.1042459189528005,0,R2019-02186
2187,2187,33992.56505576208,0.5023480801134793,-0.0754704081212284,0,R2020-02187
2188,2188,68340.80717488789,0.5127498393659503,-0.1060327445406856,0,R2019-02188
2189,2189,33299.3445010925,0.4620591499762466,-0.1249515480069594,0,R2021-02189
2190,2190,33299.3445010925,0.4748241759298783,-0.2268129953329885,0,R2021-02190
2191,2191,30318.302387267904,0.3490287420936266,0.041140586958657,0,R2023-02191
2192,2192,20212.201591511937,0.0724727803325563,0.0428176942336717,1,R2023-02192
2193,2193,116602.90742157616,0.3566127508972721,0.0591741974639661,1,R2018-02193
2194,2194,31250.854408749143,0.3140229770320265,-0.0284112095866204,0,R2022-02194
2195,2195,31250.854408749143,0.3475742065362465,-0.0348605179619453,0,R2022-02195
2196,2196,31250.854408749143,0.3833903203149056,-0.0174130245137001,0,R2022-02196
2197,2197,31250.854408749143,0.4424919896752247,-0.2250996237311164,0,R2022-02197
2198,2198,33299.3445010925,0.4664279975299345,-0.1591948151010068,0,R2021-02198
2199,2199,33299.3445010925,0.4867046616501971,-0.2945805589693105,0,R2021-02199
2200,2200,33299.3445010925,0.2286664008495713,0.1926539484691904,0,R2021-02200
2201,2201,33299.3445010925,0.4874139259449679,-0.1779980421905391,0,R2021-02201
2202,2202,33299.3445010925,0.4920080980095905,-0.2058571581043613,0,R2021-02202
2203,2203,31250.854408749143,0.4993676087276286,-0.2130621278763255,0,R2022-02203
2204,2204,34170.40358744394,0.466267817916683,-0.0011617256315841,0,R2019-02204
2205,2205,31250.854408749143,0.3160505117055435,-0.0294369425726564,0,R2022-02205
2206,2206,40000.0,0.4865198258885239,-0.4635399589655815,5,R2025-02206
2207,2207,5665.4275092936805,0.2622641967861013,0.5488055605933655,3,R2020-02207
2208,2208,30000.0,0.5023989993731854,-0.4968382727215955,5,R2024-02208
2209,2209,62645.739910313896,0.3640301044463328,0.1365907534295437,1,R2019-02209
2210,2210,25000.0,0.2735183184527381,0.4079702069157497,1,R2024-02210
2211,2211,20212.201591511937,0.1425427213420763,0.090516806129309,1,R2023-02211
2212,2212,136681.61434977577,0.4452987878210815,-0.2783810707042802,0,R2019-02212
2213,2213,25000.0,0.253087604732513,0.0895139713477709,1,R2024-02213
2214,2214,313228.6995515695,0.3691387452580972,0.2024563714640745,1,R2019-02214
2215,2215,5695.067264573991,0.4055924407138658,0.0556044490664227,0,R2019-02215
2216,2216,70742.70557029177,0.5144356803703627,-0.3909371937271136,5,R2023-02216
2217,2217,22199.56300072833,0.2886306256765981,0.0525554521143394,0,R2021-02217
2218,2218,3417.0403587443943,0.2826663969261855,0.6192118246319384,3,R2019-02218
2219,2219,2526.525198938992,0.5586854892871276,-0.5485444782752502,5,R2023-02219
2220,2220,71609.77578475336,0.1959639653836129,0.1438038467181374,1,R2019-02220
2221,2221,56950.67264573991,0.4548057680507413,-0.0283943785955002,0,R2019-02221
2222,2222,1133.085501858736,0.2106612515645785,0.1028496038443292,1,R2020-02222
2223,2223,16105.650224215246,0.3470061636340833,0.0024232188125866,0,R2019-02223
2224,2224,108000.0,0.3157883899124415,0.0302571659506253,0,R2024-02224
2225,2225,30753.36322869955,0.4324476839014018,-0.2445189452284361,0,R2019-02225
2226,2226,45560.53811659192,0.3083621768235394,0.5999679099523972,3,R2019-02226
2227,2227,5695.067264573991,0.2316388268351611,-0.0006136000113864,0,R2019-02227
2228,2228,5695.067264573991,0.3134861930482544,0.0191839907455018,0,R2019-02228
2229,2229,38849.23525127458,0.3808901564486582,-0.0365832232150832,0,R2021-02229
2230,2230,364484.3049327354,0.2531869108803644,-0.0407596745791891,2,R2019-02230
2231,2231,72918.66028708134,0.291344801432427,0.183604179884127,1,R2022-02231
2232,2232,78808.44865258558,0.3494110522189722,0.2157905413187004,0,R2021-02232
2233,2233,41667.8058783322,0.3402035519653128,-0.0353061290909088,0,R2022-02233
2234,2234,22199.56300072833,0.2346613106608081,-0.0167142156046042,0,R2021-02234
2235,2235,140628.84483937116,0.2664259095137548,0.5659580982123926,3,R2022-02235
2236,2236,85426.00896860987,0.2221130221478873,0.1020430585821163,1,R2019-02236
2237,2237,5665.4275092936805,0.1467429324787251,0.2166285118049422,1,R2020-02237
2238,2238,236686.99551569505,0.4327421026505139,-0.2955595302352198,0,R2019-02238
2239,2239,125003.4176349966,0.3652104126418583,0.0249904203515746,0,R2022-02239
2240,2240,88798.25200291332,0.3166377802109084,-0.0233119836603213,0,R2021-02240
2241,2241,68340.80717488789,0.4087804382093525,-0.2005629022304942,0,R2019-02241
2242,2242,166496.72250546247,0.4207589902809642,-0.1028864396986973,0,R2021-02242
2243,2243,8542.600896860986,0.3780174538259302,-0.0018278753629526,0,R2019-02243
2244,2244,227802.6905829596,0.2934618995838386,-0.0320566665467545,0,R2019-02244
2245,2245,102511.21076233184,0.3645792356818024,0.1658370825419449,1,R2019-02245
2246,2246,9112.107623318385,0.3533879034215019,0.0400584959667446,0,R2019-02246
2247,2247,4556.053811659192,0.2137778682913509,0.1662191771929342,1,R2019-02247
2248,2248,16996.28252788104,0.2301553585831023,0.4572710920371196,3,R2020-02248
2249,2249,398654.7085201794,0.2507535457831043,-0.0346553106699982,2,R2019-02249
2250,2250,7973.094170403587,0.1380748227337821,0.1913791721378481,1,R2019-02250
2251,2251,11959.64125560538,0.4572259140523075,0.0022020274541769,0,R2019-02251
2252,2252,1481.8565022421524,0.4805617301779101,-0.2429477368849995,0,R2019-02252
2253,2253,68340.80717488789,0.436636726086354,-0.0618751834281453,0,R2019-02253
2254,2254,79730.94170403587,0.4380085475317611,-0.2022620748704122,0,R2019-02254
2255,2255,74035.87443946188,0.4246453587910594,0.0023792505432792,0,R2019-02255
2256,2256,4897.757847533632,0.1991315507928008,0.1800051683420976,1,R2019-02256
2257,2257,45323.42007434944,0.2672208293902158,-0.1538908988881975,0,R2020-02257
2258,2258,142376.68161434977,0.1937092767410757,0.0187177689964237,0,R2019-02258
2259,2259,21528.624535315983,0.2593354398890942,0.389487954645954,3,R2020-02259
2260,2260,43282.51121076233,0.3524146032969297,-0.1871872196880815,0,R2019-02260
2261,2261,5549.890750182082,0.439098041874032,-0.0983307415877389,0,R2021-02261
2262,2262,242344.2970822281,0.2773206075440297,0.175320020988533,2,R2023-02262
2263,2263,911210.7623318384,0.3729159624043873,-0.0962079244324018,2,R2019-02263
2264,2264,51255.60538116592,0.2198533232661402,0.1194217727685293,1,R2019-02264
2265,2265,94348.1427530954,0.2196535738570973,0.1522814357698333,1,R2021-02265
2266,2266,566542.750929368,0.1976362343469184,-0.0802309970279728,2,R2020-02266
2267,2267,461279.1078066914,0.3102509877500378,0.0608185548398833,2,R2020-02267
2268,2268,5125.560538116592,0.2721736303260475,0.5442227375119346,3,R2019-02268
2269,2269,20395.539033457248,0.2625972191866855,0.5580197307788711,3,R2020-02269
2270,2270,68340.80717488789,0.3337123378805829,0.1751502930910428,1,R2019-02270
2271,2271,5695.067264573991,0.2829932842230414,0.6321427676809563,3,R2019-02271
2272,2272,56950.67264573991,0.3641529858374988,-0.1088939589414284,0,R2019-02272
2273,2273,11099.781500364164,0.1717712185731221,0.2016127083265258,1,R2021-02273
2274,2274,5549.890750182082,0.1508857797980047,0.2138801543337473,1,R2021-02274
2275,2275,40000.0,0.0657849493647309,0.0456933188413406,1,R2024-02275
2276,2276,1133.085501858736,0.265440892424689,0.2107722315015376,1,R2020-02276
2277,2277,5665.4275092936805,0.3946450606266313,-0.0641014056569781,0,R2020-02277
2278,2278,26627.509293680298,0.4238851612905439,-0.1734771252286404,0,R2020-02278
2279,2279,18750.512645249488,0.5075495787314938,-0.114013066230027,0,R2022-02279
2280,2280,404244.0318302387,0.3486836810688136,-0.0357529480307646,2,R2023-02280
2281,2281,7973.094170403587,0.105678191975062,0.0661730238306662,1,R2019-02281
2282,2282,107067.26457399102,0.3256803085263249,0.3156660370340668,1,R2019-02282
2283,2283,20502.24215246637,0.3626986163511652,0.0072666301579083,0,R2019-02283
2284,2284,91121.07623318383,0.3054578653603095,-0.0378388190100561,0,R2019-02284
2285,2285,34170.40358744394,0.3787256726906921,0.0010660454248983,0,R2019-02285
2286,2286,93399.10313901344,0.3113817114900339,0.4545835427357779,3,R2019-02286
2287,2287,5695.067264573991,0.277803298090594,0.5792690481601572,3,R2019-02287
2288,2288,28475.33632286996,0.3973590314696675,-0.0037265501407723,0,R2019-02288
2289,2289,5581.165919282511,0.285544809635598,0.5539173181318887,3,R2019-02289
2290,2290,13668.161434977575,0.3154476786523347,0.0414979412492569,0,R2019-02290
2291,2291,11390.13452914798,0.3502277658874037,-0.1759776365912866,0,R2019-02291
2292,2292,136681.61434977577,0.4813572551508459,-0.1476859440860554,0,R2019-02292
2293,2293,79730.94170403587,0.3974907645196935,0.0880723891654498,1,R2019-02293
2294,2294,141635.687732342,0.3117931176040419,0.1561886691195254,1,R2020-02294
2295,2295,61048.79825200291,0.3892433948564653,0.1269381767785787,1,R2021-02295
2296,2296,67985.13011152417,0.3568495893979106,0.1807328280714497,1,R2020-02296
2297,2297,27749.45375091041,0.3979722812886165,-0.194113081808825,0,R2021-02297
2298,2298,36459.33014354067,0.4177825615788839,-0.0660551316372108,0,R2022-02298
2299,2299,85426.00896860987,0.3243659353967837,-0.0214408463074149,0,R2019-02299
2300,2300,34170.40358744394,0.2119783184531598,0.1391348069114344,1,R2019-02300
2301,2301,151591.51193633952,0.2682983666233423,-0.0741500869754485,1,R2023-02301
2302,2302,5638.116591928251,0.2448009349646669,0.5425199477563377,3,R2019-02302
2303,2303,116602.90742157616,0.1196412672453742,0.0861398784912168,1,R2018-02303
2304,2304,280945.18113465485,0.2482920991237933,0.0307402547555146,0,R2022-02304
2305,2305,400205.7992565056,0.3264822158632873,-0.0270568852913166,2,R2020-02305
2306,2306,34170.40358744394,0.2578414714070172,0.0149994738208484,0,R2019-02306
2307,2307,52084.75734791524,0.2835793294356777,0.0669628250104883,1,R2022-02307
2308,2308,24759.946949602123,0.2934710158400922,-0.0083499431334269,0,R2023-02308
2309,2309,139923.48890589137,0.3718096052296451,0.0207735379393028,0,R2018-02309
2310,2310,46876.28161312372,0.4716103052912529,-0.2308202073219256,0,R2022-02310
2311,2311,85901.85676392572,0.3132484145004735,0.2242240266851333,1,R2023-02311
2312,2312,18190.981432360742,0.1815499341019401,0.1228254673562689,1,R2023-02312
2313,2313,9112.107623318385,0.2698671693200709,0.4340581005118473,3,R2019-02313
2314,2314,33299.3445010925,0.3532492175539973,-0.0104143247443737,0,R2021-02314
2315,2315,56654.2750929368,0.3461473011249035,-0.0097399857350871,0,R2020-02315
2316,2316,146358.16814764185,0.3458445317874902,0.2845277775649537,1,R2022-02316
2317,2317,5695.067264573991,0.1070736611607395,0.1813058343860789,1,R2019-02317
2318,2318,57293.23308270677,0.378299584498731,0.1818395727585655,1,R2022-02318
2319,2319,227802.6905829596,0.5580606447986152,-0.1358751806478035,0,R2019-02319
2320,2320,22780.26905829596,0.3757351795433103,-0.1631611974105952,0,R2019-02320
2321,2321,112955.29411764706,0.1940898590739808,0.1905273636190339,1,R2017-02321
2322,2322,5239.461883408071,0.1905840977429831,0.1534336028879106,1,R2019-02322
2323,2323,113901.3452914798,0.2986494048023513,0.0706284056834284,1,R2019-02323
2324,2324,75795.75596816976,0.4865198258885239,-0.4635399589655815,5,R2023-02324
2325,2325,47811.76470588236,0.3044514111254272,0.2415690137275253,1,R2017-02325
2326,2326,90646.84014869887,0.3157066715667829,0.1501870940845892,0,R2020-02326
2327,2327,11390.13452914798,0.2744894181349203,-0.0683247418946474,0,R2019-02327
2328,2328,55498.90750182082,0.105720521069945,0.1391933909199209,1,R2021-02328
2329,2329,10251.121076233185,0.2992253157498173,-0.0457992827266131,0,R2019-02329
2330,2330,22917.293233082702,0.4304585432326681,-0.1084661373753168,0,R2022-02330
2331,2331,23919.28251121076,0.4138675038640377,-0.1107860462796865,0,R2019-02331
2332,2332,1166.0290742157615,0.2678599781930624,0.6318848174075048,3,R2018-02332
2333,2333,34980.87222647284,0.4617966237380338,-0.0778089973059012,0,R2018-02333
2334,2334,116602.90742157616,0.3604822681000154,-0.0998436067356099,0,R2018-02334
2335,2335,198224.94261667944,0.3545778912766871,-0.0304983009004475,0,R2018-02335
2336,2336,44399.12600145666,0.2532628146052683,0.1833534669899372,1,R2021-02336
2337,2337,69961.74445294568,0.3427126420015728,-0.0203685717732725,0,R2018-02337
2338,2338,9112.107623318385,0.2560923204216715,0.6124834436027468,3,R2019-02338
2339,2339,192394.79724560064,0.4496965541428549,0.5077369208094215,1,R2018-02339
2340,2340,40000.0,0.2453938501111788,0.4440778435142027,3,R2024-02340
2341,2341,349808.72226472845,0.2111582029752405,0.1237556751860903,2,R2018-02341
2342,2342,5830.145371078807,0.2358821425348478,0.1519797579074288,0,R2018-02342
2343,2343,54989.93114001532,0.3252578917564588,0.031501537716021,0,R2018-02343
2344,2344,11660.290742157616,0.2639739273243057,0.6371187507579402,3,R2018-02344
2345,2345,19201.59151193633,0.2501224706930557,0.5155794862306392,3,R2023-02345
2346,2346,21367.48278500383,0.2502278781157832,0.1544681107518316,0,R2018-02346
2347,2347,543889.293517844,0.3564385326492758,0.0880728104782687,2,R2021-02347
2348,2348,40811.01759755165,0.3548893466661483,0.0601530081137973,0,R2018-02348
2349,2349,104942.61667941854,0.3159790414228904,0.1826555306639482,1,R2018-02349
2350,2350,34980.87222647284,0.3183489370464524,0.0115416837517353,0,R2018-02350
2351,2351,5695.067264573991,0.1909162195117006,0.1537559893811396,1,R2019-02351
2352,2352,29150.72685539404,0.2950009994494326,0.0192208516311482,0,R2018-02352
2353,2353,5713.542463657232,0.2530318238544133,0.6320758997868761,3,R2018-02353
2354,2354,2332.058148431523,0.3916883376395724,-0.0745375037644971,0,R2018-02354
2355,2355,227802.6905829596,0.3207980427233967,0.580142567898368,3,R2019-02355
2356,2356,31304.452517215,0.387610220094669,-0.1871220814881308,0,R2018-02356
2357,2357,12529.14798206278,0.2466558855942533,0.5060503796438801,3,R2019-02357
2358,2358,174904.36113236425,0.428081043871253,-0.2224022226213453,0,R2018-02358
2359,2359,104942.61667941854,0.4143221707428532,0.0542241834368352,0,R2018-02359
2360,2360,41667.8058783322,0.3015772265834581,-0.0494908484861052,0,R2022-02360
2361,2361,41667.8058783322,0.3015772265834581,-0.0494908484861052,0,R2022-02361
2362,2362,8084.880636604775,0.3502191172867466,-0.246379197043769,0,R2023-02362
2363,2363,8084.880636604775,0.4299319100759179,-0.2498640984251972,0,R2023-02363
2364,2364,28327.1375464684,0.4037161883974837,-0.112597729329134,0,R2020-02364
2365,2365,77698.47050254916,0.3246323820938728,0.109154073830774,0,R2021-02365
2366,2366,10494.261667941852,0.4754565250850434,-0.1263298166506106,0,R2018-02366
2367,2367,9064.684014869888,0.2230910682788814,0.1750455953234435,1,R2020-02367
2368,2368,110997.81500364163,0.2991727321768102,0.5682302116848073,3,R2021-02368
2369,2369,25265.25198938992,0.3396771736644179,-0.0108466601299649,0,R2023-02369
2370,2370,30318.302387267904,0.3684005665400688,0.5109456418951911,3,R2023-02370
2371,2371,101044.42925495555,0.2889229901037205,0.0135298296131611,0,R2022-02371
2372,2372,8084.880636604775,0.4299319100759179,-0.2498640984251972,0,R2023-02372
2373,2373,20962.081784386617,0.2941940576747749,0.1782480425906579,1,R2020-02373
2374,2374,45834.58646616541,0.3593544753301944,0.1353589578780472,0,R2022-02374
2375,2375,68340.80717488789,0.1281132896730161,0.1134332626066932,1,R2019-02375
2376,2376,22780.26905829596,0.5063247345283209,-0.1454919980389725,0,R2019-02376
2377,2377,56654.2750929368,0.4127048303527816,0.1394313045271234,3,R2020-02377
2378,2378,80000.0,0.0949272391314165,0.0796022211098745,1,R2025-02378
2379,2379,23320.58148431523,0.3697781528791718,-0.1563727956854783,0,R2018-02379
2380,2380,2332.058148431523,0.3637344025534232,-0.1443891544569583,0,R2018-02380
2381,2381,23320.58148431523,0.4392986722009896,-0.0033913983558014,0,R2018-02381
2382,2382,174904.36113236425,0.406237542905222,-0.1571068912934593,0,R2018-02382
2383,2383,29150.72685539404,0.387664190212823,-0.1478565786900686,0,R2018-02383
2384,2384,22917.293233082702,0.261251904349251,0.0787091734107554,1,R2022-02384
2385,2385,139923.48890589137,0.2064149745527005,0.1158049634268091,1,R2018-02385
2386,2386,34980.87222647284,0.4254541751768452,-0.1516602232463191,0,R2018-02386
2387,2387,13597.026022304832,0.1218586486815997,0.0409070799107068,1,R2020-02387
2388,2388,174904.36113236425,0.4333000643362091,-0.1705536171133929,0,R2018-02388
2389,2389,239035.9602142311,0.3038717890438535,0.0107149216083018,0,R2018-02389
2390,2390,53347.89401683245,0.3220776675243785,0.3830256013748356,3,R2018-02390
2391,2391,86114.49814126393,0.3671584842115188,0.2644294052628188,1,R2020-02391
2392,2392,19706.896551724138,0.3110269875072028,0.1111741062634443,1,R2023-02392
2393,2393,17929.41176470588,0.3103278537195666,0.2284551006616142,1,R2017-02393
2394,2394,81622.03519510331,0.1673587298521951,0.1224310218325937,1,R2018-02394
2395,2395,116602.90742157616,0.4270234673418276,-0.0114065282290704,0,R2018-02395
2396,2396,58301.45371078808,0.4722356321327099,-0.107995857110646,0,R2018-02396
2397,2397,1166.0290742157615,0.2703292690197915,-0.1328941156575603,0,R2018-02397
2398,2398,450000.0,0.1320021317362745,0.0454994712531976,2,R2024-02398
2399,2399,11660.290742157616,0.3679348148739878,-0.0785405861914088,0,R2018-02399
2400,2400,11330.85501858736,0.2080095671588353,0.164740067837505,1,R2020-02400
2401,2401,318342.175066313,0.1868907684970596,0.1291015556560372,1,R2023-02401
2402,2402,176856.76392572944,0.2775144779676788,0.5230501629279495,3,R2023-02402
2403,2403,14429.715950473415,0.3336276610436647,0.1211613631799967,0,R2021-02403
2404,2404,49949.016751638745,0.0587811590527268,0.0394908691704962,1,R2021-02404
2405,2405,127647.4872541879,0.4183843038541058,-0.0346929068340879,0,R2021-02405
2406,2406,85426.00896860987,0.3661267850405192,-0.0628640345212122,0,R2019-02406
2407,2407,91121.07623318383,0.4167443953640957,-0.0903374714882742,0,R2019-02407
2408,2408,5695.067264573991,0.2401434254554622,0.0575117481764067,0,R2019-02408
2409,2409,102511.21076233184,0.3322267696585738,0.1341026410183043,1,R2019-02409
2410,2410,174904.36113236425,0.216183470651942,0.0832116576099743,1,R2018-02410
2411,2411,66598.689002185,0.3556654229701894,0.1078116972589476,1,R2021-02411
2412,2412,59764.705882352944,0.3376315649980856,-0.1352465385308273,0,R2017-02412
2413,2413,125505.88235294116,0.3226970169320726,0.1618609256131778,0,R2017-02413
2414,2414,50530.50397877984,0.4109509403562747,-0.3216672051884121,0,R2023-02414
2415,2415,125000.0,0.3814743394353285,-0.2691240729006855,5,R2025-02415
2416,2416,46641.16296863046,0.343885211642971,-0.033126130964955,0,R2018-02416
2417,2417,73459.83167559297,0.3340413795481513,0.0050507361530223,0,R2018-02417
2418,2418,130211.89336978811,0.3718695520280297,0.0248244548126428,0,R2022-02418
2419,2419,22199.56300072833,0.2833806711929716,0.0181636792519367,0,R2021-02419
2420,2420,25000.68352699932,0.1168533369018436,0.1475038746281299,1,R2022-02420
2421,2421,13137.93103448276,0.0824771252091573,0.0138613565570334,1,R2023-02421
2422,2422,3498.0872226472848,0.3957555453744842,-0.0756668219279338,0,R2018-02422
2423,2423,116602.90742157616,0.3668681505318732,0.1160274596420106,0,R2018-02423
2424,2424,60000.0,0.5289319697845463,-0.4484761482095389,5,R2024-02424
2425,2425,47811.76470588236,0.3241259535801306,0.5758716640665021,3,R2017-02425
2426,2426,31249.57918898241,0.2871536462313582,-0.0099155634539773,0,R2018-02426
2427,2427,11390.13452914798,0.1823224226949815,0.1742584503263496,1,R2019-02427
2428,2428,1749.0436113236424,0.2497242764977076,0.1720377429423218,1,R2018-02428
2429,2429,23320.58148431523,0.1253125498515424,-0.0205603413845901,1,R2018-02429
2430,2430,199796.0670065549,0.387548347443013,0.0274404008671479,0,R2021-02430
2431,2431,554989.0750182082,0.2881229729715484,0.1061997159950343,2,R2021-02431
2432,2432,46641.16296863046,0.4994202987914616,0.0049505791384771,0,R2018-02432
2433,2433,3417.0403587443943,0.3064365060340919,0.3589924214379361,3,R2019-02433
2434,2434,25652.639632746752,0.2515472344635738,0.2072202417606877,1,R2018-02434
2435,2435,79730.94170403587,0.394149668713342,-0.0563720414990057,0,R2019-02435
2436,2436,11099.781500364164,0.2423254998819786,0.0204027028477396,0,R2021-02436
2437,2437,29882.352941176472,0.4629255142362117,-0.0978643442725514,0,R2017-02437
2438,2438,569506.7264573991,0.3683146487508908,0.1289755948867602,0,R2019-02438
2439,2439,29882.352941176472,0.4709942716161644,-0.1000197739192198,0,R2017-02439
2440,2440,174904.36113236425,0.3461454722970969,0.058151687639056,0,R2018-02440
2441,2441,68340.80717488789,0.4743559308261709,-0.0208701262030381,0,R2019-02441
2442,2442,2988.235294117648,0.2828560764106925,0.6414666269370519,3,R2017-02442
